tick,time,measurement_time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,accel_x,accel_y,accel_z,speed_kph,forward_speed_kph,lateral_speed_mps,yaw_rate_rad_s,lateral_accel_mps2,slip_angle_deg,slip_angle_valid,airborne,grounded_wheels,engine_rpm,engine_torque,drivetrain_torque,gear,shifting,nitrous_active,nitrous_seconds,raw_steering,raw_throttle,raw_brake,raw_handbrake,raw_nitrous,final_steering,final_throttle,final_brake,final_handbrake,final_nitrous,handling,assist_yaw_torque,average_longitudinal_slip
91,1.81999886,0.81999886,-4.06510159E-09,0.718888164,26.6445084,-1.63822964E-08,-0.00384571729,11.0108643,2.645164E-08,-0.07832417,-0.806236267,39.69716,39.6968727,3.46575924E-09,1.33466543E-10,2.49989274E-08,1.80342727E-08,1,0,4,3264.59888,-15.7639923,-147.074265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-1.05599E-07,0.004172161
92,1.83999884,0.839998841,-4.37708847E-09,0.7187904,26.86442,-1.58119775E-08,-0.00500819832,10.9947662,2.85159452E-08,-0.0581240542,-0.8049011,39.6391144,39.63884,3.97038669E-09,1.75675433E-10,2.70685074E-08,2.06903756E-08,1,0,4,3259.92969,-15.7328644,-146.783844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-1.00900706E-07,0.00416059652
93,1.85999882,0.8599988,-4.7027755E-09,0.7186762,27.08401,-1.60322244E-08,-0.00581522053,10.978693,-1.10123466E-08,-0.04035111,-0.803661346,39.58116,39.5808945,3.65140629E-09,3.283699E-10,-1.24523227E-08,1.90559675E-08,1,0,4,3255.2688,-15.7017918,-146.493942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-1.32810626E-07,0.004149639
94,1.8799988,0.8799988,-5.012797E-09,0.718551755,27.3032742,-1.62897287E-08,-0.006314344,10.9626446,-1.2875212E-08,-0.024956163,-0.80242157,39.5233,39.523037,3.26309113E-09,4.616709E-10,-1.43053969E-08,1.70543579E-08,1,0,4,3250.6123,-15.6707487,-146.204315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-2.4824763E-07,0.0041393037
95,1.89999878,0.8999988,-5.334532E-09,0.7184222,27.5222187,-1.62679168E-08,-0.00655211555,10.9466209,1.09059428E-09,-0.0118885888,-0.8011818,39.4655266,39.4652672,3.18704529E-09,3.16785265E-10,-3.32265826E-10,1.668129E-08,1,0,4,3245.95972,-15.6397314,-145.914932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-3.490232E-07,0.004129452
96,1.91999876,0.919998765,-5.65523539E-09,0.718292058,27.74084,-1.635076E-08,-0.006572388,10.9306211,-4.1421977E-09,-0.00101362821,-0.7999897,39.40784,39.40758,3.00673442E-09,3.12504522E-10,-5.557874E-09,1.57605626E-08,1,0,4,3241.30933,-15.6087284,-145.625687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-2.39489651E-07,0.004120266
97,1.93999875,0.939998746,-5.98086647E-09,0.7181648,27.95914,-1.63728835E-08,-0.00641656946,10.9146452,-1.1061374E-09,0.00779093243,-0.7987976,39.3502426,39.34998,2.85497137E-09,4.615416E-10,-2.51230747E-09,1.49869646E-08,1,0,4,3236.66113,-15.5777416,-145.3366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-2.36253413E-07,0.00411163829
98,1.95999873,0.9599987,-6.293374E-09,0.7180432,28.17712,-1.64108052E-08,-0.006122255,10.8986921,-1.89608329E-09,0.0147157116,-0.7976532,39.29273,39.29246,2.72089729E-09,3.00521968E-10,-3.2952836E-09,1.4304061E-08,1,0,4,3232.0144,-15.5467634,-145.047577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-3.48925454E-07,0.00410353951
99,1.97999871,0.9799987,-6.644627E-09,0.7179295,28.3947811,-1.62820477E-08,-0.00572324265,10.882762,6.43787246E-09,0.01995063,-0.7965088,39.2353,39.2350235,2.75329626E-09,3.24269972E-10,5.04559E-09,1.44955772E-08,1,0,4,3227.36938,-15.5157957,-144.758652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-2.271946E-07,0.004095832
100,1.99999869,0.9999987,-7.00275E-09,0.717824936,28.6121216,-1.6579385E-08,-0.005249441,10.8668528,-1.48668633E-08,0.0236900765,-0.795459747,39.177948,39.1776657,2.36026665E-09,3.223879E-10,-1.62524483E-08,1.24445467E-08,1,0,4,3222.72534,-15.4848356,-144.4698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-2.451481E-07,0.004088634
101,2.01999879,1.01999879,-7.344193E-09,0.7177309,28.8291435,-1.68318479E-08,-0.004726679,10.8509655,-1.2623147E-08,0.0261381045,-0.794363,39.1206741,39.1203842,2.04545E-09,1.57393487E-10,-1.40043683E-08,1.08004645E-08,1,0,4,3218.083,-15.453887,-144.181061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-2.43725253E-07,0.0040818355
102,2.03999877,1.03999877,-7.692234E-09,0.717647552,29.0458469,-1.68193228E-08,-0.004177329,10.8350992,6.262546E-10,0.0274674967,-0.793314,39.0634766,39.06318,1.96365058E-09,3.092693E-10,-7.48350437E-10,1.03837277E-08,1,0,4,3213.44141,-15.4229431,-143.892349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-1.18989476E-07,0.004075342
103,2.05999875,1.05999875,-8.05404454E-09,0.7175753,29.2622318,-1.686584E-08,-0.003619504,10.819253,-2.32587283E-09,0.0278912615,-0.7923126,39.00636,39.0060539,1.8234072E-09,3.152244E-10,-3.69399245E-09,9.65625E-09,1,0,4,3208.80225,-15.3920145,-143.6038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-2.33807583E-07,0.004069101
104,2.07999873,1.07999873,-8.372673E-09,0.717514038,29.478302,-1.70282686E-08,-0.00306848576,10.8034277,-8.121415E-09,0.02755091,-0.7912636,38.9493141,38.949,1.56846447E-09,2.83344348E-10,-9.483014E-09,8.318314E-09,1,0,4,3204.16479,-15.3610992,-143.315369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-2.38309639E-07,0.0040632016
105,2.09999871,1.09999871,-8.670106E-09,0.7174633,29.6940536,-1.6675596E-08,-0.002536191,10.7876215,1.76336279E-08,0.0266147442,-0.7903099,38.8923378,38.89202,1.79724147E-09,4.21063434E-10,1.62806941E-08,9.54559454E-09,1,0,4,3199.529,-15.3301935,-143.027023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-2.14208313E-07,0.004057493
106,2.11999869,1.11999869,-8.97348151E-09,0.7174226,29.9094887,-1.62033817E-08,-0.00203163084,10.7718363,2.36107134E-08,0.0252280049,-0.789260864,38.8354378,38.83511,2.14636842E-09,4.279628E-10,2.22665442E-08,1.14166019E-08,1,0,4,3194.89624,-15.2993088,-142.738876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-3.18323941E-07,0.004051889
107,2.13999867,1.13999867,-9.26749255E-09,0.7173912,30.12461,-1.5934603E-08,-0.00156141922,10.7560711,1.34389389E-08,0.02351058,-0.7882595,38.77861,38.77828,2.32505926E-09,2.737104E-10,1.210104E-08,1.23851933E-08,1,0,4,3190.2666,-15.2684441,-142.450912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-3.23539865E-07,0.004046446
108,2.15999866,1.15999866,-9.541593E-09,0.7173685,30.3394146,-1.56462416E-08,-0.00113008393,10.740324,1.44180667E-08,0.0215667654,-0.7873535,38.7218552,38.7215157,2.55600163E-09,1.14041707E-10,1.30838931E-08,1.3635348E-08,1,0,4,3185.64014,-15.2376013,-142.163162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-2.06925051E-07,0.00404116325
109,2.17999864,1.17999864,-9.798553E-09,0.717353463,30.5539055,-1.52392143E-08,-0.000740395742,10.724597,2.0351365E-08,0.01948441,-0.786352158,38.6651649,38.6648178,2.93785618E-09,-4.1249653E-11,1.9018719E-08,1.56953881E-08,1,0,4,3181.01733,-15.2067823,-141.875626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-8.621553E-08,0.00403592456
110,2.19999862,1.19999862,-1.00844728E-08,0.7173453,30.7680836,-1.47865178E-08,-0.000393322669,10.7088881,2.26348273E-08,0.0173536539,-0.785446167,38.6085472,38.6081963,3.397191E-09,-1.65522734E-10,2.13012132E-08,1.81759923E-08,1,0,4,3176.398,-15.1759863,-141.5883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,3.11847366E-08,0.004030695
111,2.2199986,1.2199986,-1.03590452E-08,0.71734333,30.981945,-1.47900456E-08,-8.858176E-05,10.6931992,-1.76392234E-10,0.0152370455,-0.7844448,38.5519943,38.5516434,3.400081E-09,-1.71625908E-10,-1.51078872E-09,1.8218147E-08,1,0,4,3171.78345,-15.1452236,-141.3013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,1.25135188E-07,0.00402553752
112,2.23999858,1.23999858,-1.06340048E-08,0.7173466,31.1954937,-1.46696992E-08,0.0001747356,10.6775293,6.01732E-09,0.0131658688,-0.783491135,38.4955177,38.4951553,3.49481066E-09,-1.98673474E-11,4.68441774E-09,1.87532052E-08,1,0,4,3167.17261,-15.1144848,-141.014511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,1.29749182E-07,0.004020387
113,2.25999856,1.25999856,-1.08970379E-08,0.717354357,31.40873,-1.4583649E-08,0.000398580683,10.6618776,4.302514E-09,0.0111922547,-0.782585144,38.439106,38.43874,3.55529917E-09,-2.61419168E-11,2.97102831E-09,1.91057961E-08,1,0,4,3162.567,-15.0837793,-140.728043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,1.50197135E-08,0.004015245
114,2.27999854,1.27999854,-1.116052E-08,0.717365861,31.6216526,-1.43917038E-08,0.00058551546,10.646245,9.597256E-09,0.009346739,-0.78163147,38.38276,38.3823929,3.69003672E-09,1.25602778E-10,8.269599E-09,1.98589785E-08,1,0,4,3157.96582,-15.0531044,-140.441849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,1.97632879E-08,0.004010082
115,2.29999852,1.29999852,-1.14086331E-08,0.717380464,31.8342648,-1.42529171E-08,0.0007383849,10.6306305,6.939338E-09,0.0076434724,-0.7807255,38.32648,38.32612,3.803592E-09,-3.18999757E-11,5.61308733E-09,2.05001776E-08,1,0,4,3153.36938,-15.0224619,-140.15596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,-9.49556949E-08,0.00400492363
