tick,time,measurement_time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,accel_x,accel_y,accel_z,speed_kph,forward_speed_kph,lateral_speed_mps,yaw_rate_rad_s,lateral_accel_mps2,slip_angle_deg,slip_angle_valid,airborne,grounded_wheels,engine_rpm,engine_torque,drivetrain_torque,gear,shifting,nitrous_active,nitrous_seconds,raw_steering,raw_throttle,raw_brake,raw_handbrake,raw_nitrous,final_steering,final_throttle,final_brake,final_handbrake,final_nitrous,handling,assist_yaw_torque,average_longitudinal_slip
90,1.79999888,0.7999989,-6.04659256E-09,0.7578172,28.029068,-1.9920682E-08,0.0168158468,15.5207558,9.149446E-08,-0.346913,5.101824,55.5074539,55.5029068,-3.6694896E-09,9.656789E-09,9.68734355E-08,-1.35472025E-08,1,0,4,5009.025,320.027679,2985.78149,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-7.3535075E-06,0.0494234227
91,1.81999886,0.81999886,-6.445571E-09,0.7580418,28.34156,-1.79777775E-08,0.01077559,15.6218319,9.71452252E-08,-0.302012831,5.0538063,55.874752,55.8699646,-4.58921967E-09,9.574999E-09,1.01499616E-07,-1.68331411E-08,1,0,4,5038.137,317.5635,2962.79126,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-7.300532E-06,0.04893574
92,1.83999884,0.839998841,-6.770965E-09,0.758162737,28.6560574,-1.59823248E-08,0.005585775,15.7219582,9.97726346E-08,-0.2594908,5.00631332,56.2386055,56.23362,-5.4829723E-09,9.580534E-09,1.03127718E-07,-1.99833714E-08,1,0,4,5066.94873,315.124023,2940.03149,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-7.238699E-06,0.04845823
93,1.85999882,0.8599988,-7.050345E-09,0.7581956,28.9725361,-1.359611E-08,0.00118789228,15.8211441,1.19310741E-07,-0.219894141,4.959297,56.5990524,56.5939064,-6.00958749E-09,9.512721E-09,1.21691286E-07,-2.1765409E-08,1,0,4,5095.496,312.707062,2917.48169,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-7.24288338E-06,0.0479937047
94,1.8799988,0.8799988,-7.27697325E-09,0.7581548,29.2909813,-1.11380931E-08,-0.00248367037,15.9194,1.22900843E-07,-0.183578148,4.91280556,56.9561157,56.95085,-6.48678755E-09,9.455827E-09,1.24331152E-07,-2.334874E-08,1,0,4,5123.807,310.3109,2895.12622,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-7.191617E-06,0.0475437939
95,1.89999878,0.8999988,-7.464627E-09,0.758053839,29.611372,-8.57337845E-09,-0.00549871242,16.0167351,1.2823574E-07,-0.150752112,4.866743,57.30984,57.30449,-6.87851642E-09,9.36735844E-09,1.28739629E-07,-2.4608287E-08,1,0,4,5151.90234,307.93454,2872.95532,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-7.148605E-06,0.04710953
96,1.91999876,0.919998765,-7.601106E-09,0.7579041,29.933691,-6.043158E-09,-0.007929192,16.1131554,1.26511026E-07,-0.121523976,4.8210144,57.660244,57.6548462,-7.3246893E-09,9.30498E-09,1.26111871E-07,-2.60476849E-08,1,0,4,5179.79639,305.577454,2850.96436,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-7.08172274E-06,0.0466915
97,1.93999875,0.939998746,-7.70575248E-09,0.7577159,30.2579174,-3.44442963E-09,-0.009846115,16.2086735,1.29936424E-07,-0.09584613,4.77590561,58.0073662,58.00194,-7.721557E-09,9.202685E-09,1.28657163E-07,-2.729717E-08,1,0,4,5207.49854,303.2394,2829.151,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-7.03456453E-06,0.0462894551
98,1.95999873,0.9599987,-7.76404E-09,0.7574981,30.5840359,-9.53905E-10,-0.0113181183,16.303299,1.24526238E-07,-0.07360019,4.73127365,58.35124,58.3458138,-8.244303E-09,9.133493E-09,1.22389309E-07,-2.897599E-08,1,0,4,5235.01172,300.920746,2807.51831,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-6.95722974E-06,0.0459030159
99,1.97999871,0.9799987,-7.773613E-09,0.7572583,30.9120274,1.56595958E-09,-0.0124101453,16.39704,1.25993225E-07,-0.05460135,4.687023,58.6918869,58.6864929,-8.754116E-09,9.068176E-09,1.23020669E-07,-3.059188E-08,1,0,4,5262.33838,298.621857,2786.07031,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-6.90492061E-06,0.04553143
100,1.99999869,0.9999987,-7.733451E-09,0.757002831,31.2418766,4.124182E-09,-0.013182506,16.4899025,1.27911122E-07,-0.0386180356,4.643154,59.0293541,59.024,-9.240809E-09,9.003807E-09,1.24124568E-07,-3.211076E-08,1,0,4,5289.477,296.343384,2764.8125,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-6.855541E-06,0.0451738834
101,2.01999879,1.01999879,-7.653149E-09,0.7567371,31.5735664,6.717466E-09,-0.0136901494,16.5819016,1.29664215E-07,-0.0253821723,4.5999527,59.3636665,59.3583679,-8.91716E-09,6.534453E-09,1.25303728E-07,-3.081415E-08,1,0,4,5316.424,294.086151,2743.75317,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-6.80687754E-06,0.04482924
102,2.03999877,1.03999877,-7.526851E-09,0.7564653,31.9070778,9.076122E-09,-0.0139826611,16.6730442,1.179328E-07,-0.0146255828,4.55713272,59.6948662,59.6896324,-8.837884E-09,6.487733E-09,1.1301357E-07,-3.03732079E-08,1,0,4,5343.174,291.850983,2722.89966,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-4.94004644E-06,0.04449645
103,2.05999875,1.05999875,-7.35496952E-09,0.756191,32.2423935,1.138885E-08,-0.014103476,16.76334,1.15636389E-07,-0.00604074448,4.51478958,60.02298,60.01783,-8.813459E-09,6.44229E-09,1.10173168E-07,-3.01260563E-08,1,0,4,5369.723,289.638641,2702.259,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-4.904726E-06,0.0441744626
104,2.07999873,1.07999873,-7.147583E-09,0.755916834,32.5795,1.36649518E-08,-0.0140908454,16.8527985,1.138051E-07,0.000631529838,4.47292328,60.34804,60.342968,-8.83419E-09,6.38049968E-09,1.0781234E-07,-3.003657E-08,1,0,4,5396.06543,287.450043,2681.83984,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-4.870371E-06,0.04386223
105,2.09999871,1.09999871,-6.87008228E-09,0.7556448,32.9183731,1.58348445E-08,-0.0139774475,16.941433,1.08494639E-07,0.005669892,4.43172455,60.6700935,60.6651077,-7.35371053E-09,1.61184477E-09,1.02408364E-07,-2.4872028E-08,1,0,4,5422.196,285.28595,2661.64941,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-4.82365749E-06,0.0435588174
106,2.11999869,1.11999869,-6.54867538E-09,0.755376339,33.2590027,1.78384116E-08,-0.0137908105,17.02925,1.00178355E-07,0.009331852,4.390812,60.9891777,60.9842834,-6.04052275E-09,1.60736491E-09,9.4001976E-08,-2.03251158E-08,1,0,4,5448.11035,283.146942,2641.69287,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-1.21855464E-06,0.0432633236
107,2.13999867,1.13999867,-6.174801E-09,0.7551123,33.60137,1.968923E-08,-0.013553679,17.11626,9.254091E-08,0.0118565746,4.350567,61.3053169,61.30051,-4.88043028E-09,1.62290692E-09,8.6277204E-08,-1.63381344E-08,1,0,4,5473.805,281.033722,2621.977,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-1.2151678E-06,0.0429747254
108,2.15999866,1.15999866,-5.760648E-09,0.7548538,33.94547,2.14997158E-08,-0.0132842846,17.2024765,9.05243E-08,0.0134697184,4.31079865,61.618557,61.6138458,-3.761297E-09,1.61867675E-09,8.41762144E-08,-1.25284991E-08,1,0,4,5499.275,278.946869,2602.50732,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-1.22691756E-06,0.04269228
109,2.17999864,1.17999864,-5.31759659E-09,0.754600763,34.2912674,2.3196149E-08,-0.0129980138,17.2879086,8.48216644E-08,0.0143135432,4.27160263,61.928936,61.924305,-2.75701773E-09,1.59908342E-09,7.839192E-08,-9.13795E-09,1,0,4,5524.5166,276.8869,2583.28833,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-1.22371955E-06,0.04241556
110,2.19999862,1.19999862,-4.856575E-09,0.7543534,34.63876,2.47248817E-08,-0.0127061121,17.3725643,7.64366348E-08,0.014595082,4.232788,62.23649,62.2319565,-1.92132532E-09,1.56710422E-09,6.992818E-08,-6.33706065E-09,1,0,4,5549.53027,274.854034,2564.322,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-1.20890707E-06,0.042143818
111,2.2199986,1.2199986,-4.37921344E-09,0.754111648,34.98793,2.60452087E-08,-0.0124173248,17.4564571,6.601635E-08,0.0144393649,4.194641,62.5412445,62.5368,-1.29463373E-09,1.53976121E-09,5.94316E-08,-4.24953139E-09,1,0,4,5574.314,272.848541,2545.61133,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-1.18473076E-06,0.0418766625
112,2.23999858,1.23999858,-3.87831456E-09,0.7538755,35.3387642,2.71943463E-08,-0.0121378908,17.5395947,5.74568837E-08,0.0139717013,4.15687561,62.8432579,62.8389053,-8.39222E-10,1.53010493E-09,5.07986258E-08,-2.74161738E-09,1,0,4,5598.866,270.8707,2527.15845,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-1.16405943E-06,0.04161363
113,2.25999856,1.25999856,-3.35715789E-09,0.753644466,35.691246,2.8267964E-08,-0.0118724434,17.62199,5.3680882E-08,0.0132723711,4.11977768,63.14255,63.1382751,-4.59383642E-10,1.51767354E-09,4.695136E-08,-1.4937207E-09,1,0,4,5623.18848,268.920441,2508.96313,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-1.15675925E-06,0.0413544849
114,2.27999854,1.27999854,-2.829207E-09,0.7534181,36.0453568,2.92620967E-08,-0.0116236638,17.7036533,4.970664E-08,0.0124389771,4.08315659,63.43918,63.4349823,-1.59374736E-10,1.48642909E-09,4.290833E-08,-5.15827769E-10,1,0,4,5647.28125,266.9979,2491.02612,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-1.14736122E-06,0.0410989
115,2.29999852,1.29999852,-2.301197E-09,0.7531965,36.4010849,3.00957055E-08,-0.0113926092,17.7845917,4.16804369E-08,0.0115527306,4.046917,63.7331657,63.72905,-2.020073E-11,1.45006174E-09,3.481591E-08,-6.50834664E-11,1,0,4,5671.14648,265.102936,2473.34668,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-1.12374039E-06,0.04084654
116,2.3199985,1.3199985,-1.77082182E-09,0.7529789,36.75842,3.07532666E-08,-0.0111804567,17.8648186,3.28780558E-08,0.0106076244,4.011345,64.02454,64.02051,-5.70743452E-11,1.42330636E-09,2.59493209E-08,-1.83058235E-10,1,0,4,5694.78467,263.2355,2455.924,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-1.09624659E-06,0.0405975729
117,2.33999848,1.33999848,-1.2086715E-09,0.7527653,37.1173439,3.12889945E-08,-0.0109867295,17.9443417,2.67863953E-08,0.00968636,3.97615433,64.31336,64.30939,-2.14743778E-10,1.44606893E-09,1.97958627E-08,-6.85708268E-10,1,0,4,5718.20068,261.395355,2438.75586,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-1.07601954E-06,0.04035157
