fingerprint,candidate,trial,vehicle,time_s,station_m,target_mps,actual_mps,lateral_m,heading_deg,steering,throttle,brake,slip_deg,yaw_radps,assist_Nm,contacts,clearance_m,handling,x,y,z
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,2.8,1.78640735,3.05939841,2.21826839,0.001447916,0.180225775,0.004424748,0.601655662,0,0.009501155,0.000281399873,-0.08420029,4,2.33107185,Grip,3.768551,0.7258884,6.830721
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,2.8,1.783567,3.05453372,2.21469355,0.00109052658,0.179136783,0.00355227827,0.600771666,0,0.00706492551,0.000208908226,-0.0625111,4,2.32863426,Grip,-3.771091,0.725885153,6.827809
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,2.89999986,2.019456,3.433124,2.51138449,0.001450777,0.226419389,0.004083619,0.659163058,0,0.00840630848,0.000284874928,-0.0855095237,4,2.33113527,Grip,3.768549,0.726180851,7.069627
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,2.89999986,2.01623964,3.43079114,2.50753212,0.00109219551,0.225553527,0.00327765453,0.660070658,0,0.006249659,0.00021141977,-0.06347307,4,2.32867813,Grip,-3.77109241,0.7261764,7.066334
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,3,2.2819066,3.623512,2.794452,0.00145125389,0.264669925,0.00374557124,0.605605662,0,0.00741872424,0.00028296464,-0.0856388,4,2.33119631,Grip,3.7685492,0.7265721,7.337773
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,3,2.27831984,3.62091017,2.79095531,0.00109171867,0.263929576,0.00300485664,0.606120646,0,0.00551185757,0.000209896578,-0.0635294244,4,2.32872438,Grip,-3.77109146,0.726566553,7.33411551
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,3.1,2.57193375,3.8339045,3.057173,0.00144815445,0.271242052,0.003422088,0.5774522,0,0.006508375,0.0002748241,-0.08382225,4,2.331252,Grip,3.768553,0.7269822,7.633088
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,3.1,2.56800365,3.8310535,3.053864,0.00108909607,0.271242052,0.00274453871,0.577691853,0,0.00483293831,0.0002038092,-0.06220044,4,2.328772,Grip,-3.77108812,0.7269776,7.62909126
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,3.19999981,2.887908,4.06312,3.3105123,0.00144076347,0.2579304,0.003110422,0.567151964,0,0.00566284545,0.000262235932,-0.0805102959,4,2.33130121,Grip,3.76856136,0.7272754,7.95413971
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,3.19999981,2.88364887,4.06003,3.30726862,0.00108289719,0.2579304,0.00249331514,0.56719774,0,0.004202715,0.000194411987,-0.0597305559,4,2.32882166,Grip,-3.77108121,0.7272728,7.949816
