fingerprint,candidate,trial,vehicle,time_s,station_m,target_mps,actual_mps,lateral_m,heading_deg,steering,throttle,brake,slip_deg,yaw_radps,assist_Nm,contacts,clearance_m,handling,x,y,z
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,2.6,1.38684273,2.3754673,1.71314228,-7.10275039E-09,-0.100870557,1.67460189E-06,0.477007449,0,9.889932E-08,-7.326312E-09,0,4,6.1,Grip,7.566537E-09,0.725503564,6.42106533
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,2.7,1.56682956,2.68375969,1.94089,-9.447833E-09,-0.137056112,1.0901415E-06,0.533228338,0,8.035025E-09,3.42796476E-08,0,4,6.1,Grip,9.926036E-09,0.725659,6.60560226
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,2.8,1.770741,3.03303123,2.19883966,-1.19057315E-08,-0.176938713,9.579264E-07,0.5969181,0,-4.16659169E-08,-1.74579373E-08,9.849944E-07,4,6.1,Grip,1.25504442E-08,0.725870967,6.81466627
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,2.89999986,2.00175,3.4208014,2.49050045,-1.51080286E-08,-0.222056359,1.43197951E-06,0.6643125,0,1.0440376E-07,-5.61274618E-08,0.000119085118,4,6.1,Grip,1.58272E-08,0.7261572,7.051502
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,3,2.2621913,3.60972714,2.77559543,-1.32929046E-08,0.26318717,5.65879E-07,0.608561933,0,2.180389E-08,-1.76036679E-08,0.000107337146,4,6.1,Grip,1.814915E-08,0.7265425,7.317677
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,3.1,2.55036926,3.818773,3.03940034,-7.888405E-09,0.271962464,-1.33560661E-06,0.5788764,0,-3.27076833E-07,-3.65906523E-08,4.51459928E-05,4,6.1,Grip,1.69782837E-08,0.726957,7.611166
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,3.19999981,2.86458254,4.04670525,3.29315066,-3.17763815E-09,0.258687884,-2.54106953E-06,0.5674979,0,-2.21168037E-07,-8.675883E-09,-1.72532837E-05,4,6.1,Grip,1.79467872E-08,0.727261543,7.930467
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,3.3,3.20406437,4.29296732,3.54500628,-1.27478472E-10,0.242283374,-2.92085087E-06,0.569026947,0,3.86104748E-09,-3.05040437E-08,4.385163E-05,4,6.1,Grip,2.05822221E-08,0.7274085,8.2749815
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,3.39999986,3.56880665,4.55755329,3.80079484,5.411641E-09,0.232390046,-4.68530243E-06,0.5798277,0,-1.67704911E-07,-3.37059021E-08,3.16724654E-05,4,6.1,Grip,2.0517426E-08,0.727455854,8.644827
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,3.5,3.95936561,4.840867,4.064839,1.45716532E-08,0.233230531,-6.209313E-06,0.597480357,0,-3.87991065E-07,-8.50606057E-08,2.79737214E-05,4,6.1,Grip,1.702279E-08,0.727499,9.040655
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,3.6,4.37645626,5.079057,4.32983971,3.78278848E-08,0.241474435,-7.37781238E-06,0.585613668,0,-6.74246E-07,-5.29718029E-08,3.03080233E-05,4,6.1,Grip,8.591744E-09,0.727612853,9.463046
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,3.69999981,4.819887,5.32734537,4.591641,6.74874343E-08,0.246288359,-7.924874E-06,0.5821622,0,-7.132349E-07,-1.2269399E-07,0.00010805326,4,6.1,Grip,-5.0569E-09,0.727801561,9.911716
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,3.8,5.289562,5.59032869,4.85556555,1.05071706E-07,0.248660371,-8.08810546E-06,0.5867872,0,-7.87476665E-07,-8.94313246E-08,8.901622E-05,4,6.1,Grip,-2.49894825E-08,0.72801137,10.3866711
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,3.89999986,5.785838,5.8682065,5.125571,1.5004278E-07,0.252564222,-8.273176E-06,0.597157359,0,-8.39534664E-07,-1.1134194E-07,8.283167E-05,4,6.1,Grip,-5.18556931E-08,0.728215,10.8883429
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,4,6.309367,6.13325644,5.40015841,1.94347123E-07,0.2594432,-8.473896E-06,0.5926004,0,-1.0305007E-06,-5.21154924E-08,1.98594953E-05,4,6.1,Grip,-8.579447E-08,0.728429437,11.4173622
