fingerprint,candidate,trial,vehicle,time_s,station_m,target_mps,actual_mps,lateral_m,heading_deg,steering,throttle,brake,slip_deg,yaw_radps,assist_Nm,contacts,clearance_m,handling,x,y,z
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,5.29999971,15.704113,9.793791,9.113497,0.00026063752,-0.315899044,-0.000559777836,0.5638208,0,-0.000217981971,-5.97606268E-05,0.01682735,4,6.09960651,Grip,-0.0002489497,0.7318786,20.88638
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,5.4,16.6273575,10.0822449,9.410885,0.000203709715,-0.3195939,-0.000554735656,0.5584335,0,-0.00019557841,-6.135855E-05,0.01749775,4,6.09967566,Grip,-0.000192685562,0.7321818,21.8155746
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,5.5,17.58032,10.3745241,9.708136,0.000150421547,-0.322640628,-0.0005428145,0.5555919,0,-0.000169330611,-6.179353E-05,0.0178155378,4,6.09974146,Grip,-0.00014012841,0.732486546,22.7744846
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,5.6,18.5630741,10.6619091,10.00605,0.000101085563,-0.325658858,-0.0005246096,0.5491031,0,-0.000141066615,-6.111265E-05,0.0178093612,4,6.099803,Grip,-9.159513E-05,0.732784867,23.763195
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,5.7,19.5755215,10.9495,10.301795,5.59646469E-05,-0.326858371,-0.000501508,0.5441089,0,-0.000111992784,-5.950382E-05,0.01750311,4,6.09986,Grip,-4.73268628E-05,0.733072162,24.781559
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,5.79999971,20.6175365,11.23262,10.59655,1.51476052E-05,-0.327456445,-0.0004734624,0.5368127,0,-8.308985E-05,-5.71404962E-05,0.0169835929,4,6.09991264,Grip,-7.47719832E-06,0.733334,25.8294716
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,5.9,21.6888981,11.516674,10.8884745,-2.12422074E-05,-0.326259166,-0.000443406665,0.5319198,0,-5.59822256E-05,-5.39397624E-05,0.0161704849,4,6.099904,Grip,2.78862026E-05,0.7335648,26.9066734
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,6,22.7894058,11.7946253,11.1783314,-5.332639E-05,-0.324454963,-0.000413512142,0.5243484,0,-3.23089E-05,-5.039699E-05,0.0152079184,4,6.09988451,Grip,5.87595678E-05,0.7337607,28.01298
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,6.1,23.91876,12.0758572,11.4654245,-8.100712E-05,-0.3220336,-0.0003896758,0.5206874,0,-1.33493186E-05,-4.7092075E-05,0.014101713,4,6.0998683,Grip,8.517457E-05,0.7339262,29.1480732
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,6.2,25.0767269,12.3481617,11.7494316,-0.000104263796,-0.3195939,-0.000369517773,0.5131475,0,8.79929E-07,-4.42912678E-05,0.0131877866,4,6.09985638,Grip,0.000107137843,0.734065652,30.3117237
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,6.29999971,26.2629871,12.6228294,12.0309448,-0.000122803671,-0.31651786,-0.000370056718,0.5087615,0,8.003014E-06,-4.30519576E-05,0.0122735044,4,6.09984827,Grip,0.0001245925,0.734184146,31.5036125
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,6.39999962,27.47726,12.893466,12.3089523,-0.000136084054,-0.312786669,-0.000374888332,0.5039556,0,1.3865154E-05,-4.308218E-05,0.0118868174,4,6.09984446,Grip,0.000137356881,0.7342862,32.7234459
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,6.5,28.7192421,13.1615591,12.5843515,-0.000143061668,-0.309643,-0.0003789907,0.499163359,0,2.05346423E-05,-4.41653829E-05,0.0121166948,4,6.09984636,Grip,0.000145157363,0.7343732,33.9709358
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,6.6,29.9886169,13.4299641,12.8565826,-0.000143956728,0.306467056,-0.000355296477,0.496609062,0,3.80225829E-05,-4.36685441E-05,0.0125991534,4,6.09985161,Grip,0.000147806539,0.734448254,35.2457542
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,6.7,31.285099,13.6924038,13.1254883,-0.000137641982,0.302611977,-0.000247308722,0.492267728,0,7.20809039E-05,-3.77392171E-05,0.0134559767,4,6.099845,Grip,0.000145450264,0.734512031,36.5476151
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,6.79999971,32.60836,13.9541082,13.3916025,-0.000128145752,0.2993615,5.81324748E-05,0.4892425,0,0.000117141062,-2.15519885E-05,0.0124314874,4,6.099845,Grip,0.000139201482,0.734565,37.8761978
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,6.89999962,33.958065,14.2150869,13.65329,-0.000118222146,0.2954137,0.000406919571,0.48825258,0,0.000170870291,1.19207489E-05,0.00705133844,4,6.099852,Grip,0.00013171928,0.734608054,39.23114
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,7,35.33373,14.4707708,13.9095316,-0.000122478552,-0.290066361,0.0007718307,0.487279266,0,0.000203809977,6.33250747E-05,-0.00152607448,4,6.099865,Grip,0.000127526335,0.7346298,40.61193
